time_s,mean_moisture,cumulative_loss_trapezoid,B_trapezoid_signed,B_trapezoid_abs,q2_mass_balance_residual,cumulative_loss_gl4,B_gl4_signed,B_gl4_abs,cumulative_loss_gl8,B_gl8_signed,B_gl8_abs,cumulative_loss_gl16,B_gl16_signed,B_gl16_abs,cumulative_loss_gl32,B_gl32_signed,B_gl32_abs
8795,1.5458298090377522,0.00020083413893917415,5.037336223701061e-07,5.037336223701061e-07,5.037336223701061e-07,0.000200834038190546,-9.518164034716392e-12,9.518164034716392e-12,0.000200834038190546,-9.518164034716392e-12,9.518164034716392e-12,0.00020083403819054602,-9.518164034716392e-12,9.518164034716392e-12,0.00020083403819054604,-9.518164034716392e-12,9.518164034716392e-12
8796,1.5457434250013777,0.00020085141574645584,5.037336565649753e-07,5.037336565649753e-07,5.037336565649753e-07,0.00020085131499782106,-9.517275856296692e-12,9.517275856296692e-12,0.00020085131499782106,-9.517275856296692e-12,9.517275856296692e-12,0.00020085131499782109,-9.517275856296692e-12,9.517275856296692e-12,0.00020085131499782109,-9.517275856296692e-12,9.517275856296692e-12
8797,1.5456570454682494,0.00020086869165308844,5.037336925362013e-07,5.037336925362013e-07,5.037336925362013e-07,0.000200868590904447,-9.515943588667142e-12,9.515943588667142e-12,0.000200868590904447,-9.515943588667142e-12,9.515943588667142e-12,0.00020086859090444702,-9.515499499457292e-12,9.515499499457292e-12,0.00020086859090444702,-9.515499499457292e-12,9.515499499457292e-12
8798,1.545570670437965,0.00020088596665915237,5.037337262869812e-07,5.037337262869812e-07,5.037337262869812e-07,0.00020088586591050412,-9.514611321037592e-12,9.514611321037592e-12,0.00020088586591050412,-9.514611321037592e-12,9.514611321037592e-12,0.00020088586591050415,-9.514611321037592e-12,9.514611321037592e-12,0.00020088586591050415,-9.514611321037592e-12,9.514611321037592e-12
8799,1.5454842999101175,0.00020090324076472884,5.03733761814118e-07,5.03733761814118e-07,5.03733761814118e-07,0.00020090314001607377,-9.513723142617891e-12,9.513723142617891e-12,0.00020090314001607377,-9.513723142617891e-12,9.513723142617891e-12,0.0002009031400160738,-9.513723142617891e-12,9.513723142617891e-12,0.0002009031400160738,-9.513723142617891e-12,9.513723142617891e-12
8800,1.545397933884298,0.00020092051396990008,5.037337982294332e-07,5.037337982294332e-07,5.037337982294332e-07,0.0002009204132212381,-9.511946785778491e-12,9.511946785778491e-12,0.0002009204132212381,-9.511946785778491e-12,9.511946785778491e-12,0.00020092041322123812,-9.511946785778491e-12,9.511946785778491e-12,0.00020092041322123812,-9.511946785778491e-12,9.511946785778491e-12
8801,1.545311572360089,0.00020093778627474908,5.0373383375657e-07,5.0373383375657e-07,5.0373383375657e-07,0.0002009376855260801,-9.511058607358791e-12,9.511058607358791e-12,0.0002009376855260801,-9.511058607358791e-12,9.511058607358791e-12,0.00020093768552608012,-9.511058607358791e-12,9.511058607358791e-12,0.00020093768552608012,-9.511058607358791e-12,9.511058607358791e-12
8802,1.5452252153370722,0.0002009550576793596,5.037338710600636e-07,5.037338710600636e-07,5.037338710600636e-07,0.00020095495693068358,-9.510170428939091e-12,9.510170428939091e-12,0.00020095495693068358,-9.510170428939091e-12,9.510170428939091e-12,0.0002009549569306836,-9.510170428939091e-12,9.510170428939091e-12,0.0002009549569306836,-9.510170428939091e-12,9.510170428939091e-12
8803,1.5451388628148255,0.00020097232818381628,5.037339074753788e-07,5.037339074753788e-07,5.037339074753788e-07,0.00020097222743513312,-9.50928225051939e-12,9.50928225051939e-12,0.00020097222743513312,-9.50928225051939e-12,9.50928225051939e-12,0.00020097222743513314,-9.50928225051939e-12,9.50928225051939e-12,0.00020097222743513314,-9.50928225051939e-12,9.50928225051939e-12
8804,1.5450525147929217,0.00020098959778820432,5.03733943890694e-07,5.03733943890694e-07,5.03733943890694e-07,0.00020098949703951404,-9.50839407209969e-12,9.50839407209969e-12,0.00020098949703951404,-9.50839407209969e-12,9.50839407209969e-12,0.00020098949703951406,-9.50839407209969e-12,9.50839407209969e-12,0.00020098949703951406,-9.50839407209969e-12,9.50839407209969e-12
8805,1.544966171270932,0.00020100686649260975,5.037339820823661e-07,5.037339820823661e-07,5.037339820823661e-07,0.00020100676574391223,-9.50750589367999e-12,9.50750589367999e-12,0.00020100676574391223,-9.50750589367999e-12,9.50750589367999e-12,0.00020100676574391228,-9.50706180447014e-12,9.50706180447014e-12,0.00020100676574391228,-9.50706180447014e-12,9.50706180447014e-12
8806,1.5448798322484214,0.00020102413429711922,5.037340176095029e-07,5.037340176095029e-07,5.037340176095029e-07,0.00020102403354841443,-9.50661771526029e-12,9.50661771526029e-12,0.00020102403354841443,-9.50661771526029e-12,9.50661771526029e-12,0.00020102403354841446,-9.50661771526029e-12,9.50661771526029e-12,0.00020102403354841446,-9.50661771526029e-12,9.50661771526029e-12
8807,1.5447934977249547,0.00020104140120181995,5.037340558011749e-07,5.037340558011749e-07,5.037340558011749e-07,0.00020104130045310784,-9.50661771526029e-12,9.50661771526029e-12,0.00020104130045310784,-9.50661771526029e-12,9.50661771526029e-12,0.00020104130045310787,-9.50661771526029e-12,9.50661771526029e-12,0.00020104130045310787,-9.50661771526029e-12,9.50661771526029e-12
8808,1.544707167700092,0.00020105866720679984,5.037340922164901e-07,5.037340922164901e-07,5.037340922164901e-07,0.00020105856645808036,-9.50661771526029e-12,9.50661771526029e-12,0.00020105856645808036,-9.50661771526029e-12,9.50661771526029e-12,0.0002010585664580804,-9.50617362605044e-12,9.50617362605044e-12,0.0002010585664580804,-9.50617362605044e-12,9.50617362605044e-12
8809,1.5446208421733927,0.00020107593231214732,5.037341295199838e-07,5.037341295199838e-07,5.037341295199838e-07,0.00020107583156342044,-9.50572953684059e-12,9.50572953684059e-12,0.00020107583156342044,-9.50572953684059e-12,9.50572953684059e-12,0.00020107583156342047,-9.50528544763074e-12,9.50528544763074e-12,0.00020107583156342047,-9.50528544763074e-12,9.50528544763074e-12
8810,1.5445345211444101,0.0002010931965179514,5.037341672675666e-07,5.037341672675666e-07,5.037341672675666e-07,0.00020109309576921703,-9.50484135842089e-12,9.50484135842089e-12,0.00020109309576921703,-9.50484135842089e-12,9.50484135842089e-12,0.00020109309576921705,-9.50484135842089e-12,9.50484135842089e-12,0.00020109309576921705,-9.50484135842089e-12,9.50484135842089e-12
8811,1.5444482046126966,0.00020111045982430155,5.037342050151494e-07,5.037342050151494e-07,5.037342050151494e-07,0.0002011103590755597,-9.50484135842089e-12,9.50484135842089e-12,0.0002011103590755597,-9.50484135842089e-12,9.50484135842089e-12,0.00020111035907555974,-9.50484135842089e-12,9.50484135842089e-12,0.00020111035907555974,-9.50484135842089e-12,9.50484135842089e-12
8812,1.5443618925778029,0.00020112772223128785,5.037342436509107e-07,5.037342436509107e-07,5.037342436509107e-07,0.00020112762148253845,-9.50528544763074e-12,9.50528544763074e-12,0.00020112762148253845,-9.50528544763074e-12,9.50528544763074e-12,0.00020112762148253847,-9.50484135842089e-12,9.50484135842089e-12,0.00020112762148253847,-9.50484135842089e-12,9.50484135842089e-12
8813,1.5442755850392764,0.00020114498373900077,5.037342805103151e-07,5.037342805103151e-07,5.037342805103151e-07,0.00020114488299024377,-9.50484135842089e-12,9.50484135842089e-12,0.00020114488299024377,-9.50484135842089e-12,9.50484135842089e-12,0.0002011448829902438,-9.50484135842089e-12,9.50484135842089e-12,0.0002011448829902438,-9.50484135842089e-12,9.50484135842089e-12
8814,1.5441892819966618,0.00020116224434753126,5.037343178138087e-07,5.037343178138087e-07,5.037343178138087e-07,0.00020116214359876665,-9.50528544763074e-12,9.50528544763074e-12,0.00020116214359876665,-9.50528544763074e-12,9.50528544763074e-12,0.00020116214359876668,-9.50484135842089e-12,9.50484135842089e-12,0.00020116214359876668,-9.50484135842089e-12,9.50484135842089e-12
8815,1.5441029834495026,0.00020117950405697076,5.037343568936592e-07,5.037343568936592e-07,5.037343568936592e-07,0.0002011794033081985,-9.50528544763074e-12,9.50528544763074e-12,0.0002011794033081985,-9.50528544763074e-12,9.50528544763074e-12,0.00020117940330819853,-9.50484135842089e-12,9.50484135842089e-12,0.00020117940330819853,-9.50484135842089e-12,9.50484135842089e-12
8816,1.5440166893973393,0.0002011967628674111,5.03734394641242e-07,5.03734394641242e-07,5.03734394641242e-07,0.00020119666211863114,-9.50528544763074e-12,9.50528544763074e-12,0.00020119666211863114,-9.50528544763074e-12,9.50528544763074e-12,0.00020119666211863117,-9.50528544763074e-12,9.50528544763074e-12,0.00020119666211863117,-9.50528544763074e-12,9.50528544763074e-12
8817,1.5439303998397105,0.0002012140207789445,5.037344341651817e-07,5.037344341651817e-07,5.037344341651817e-07,0.00020121392003015682,-9.50572953684059e-12,9.50572953684059e-12,0.00020121392003015682,-9.50572953684059e-12,9.50572953684059e-12,0.00020121392003015685,-9.50572953684059e-12,9.50572953684059e-12,0.00020121392003015685,-9.50572953684059e-12,9.50572953684059e-12
8818,1.5438441147761535,0.00020123127779166363,5.037344723568538e-07,5.037344723568538e-07,5.037344723568538e-07,0.0002012311770428682,-9.50572953684059e-12,9.50572953684059e-12,0.0002012311770428682,-9.50572953684059e-12,9.50572953684059e-12,0.00020123117704286822,-9.50572953684059e-12,9.50572953684059e-12,0.00020123117704286822,-9.50572953684059e-12,9.50572953684059e-12
8819,1.543757834206203,0.00020124853390566147,5.037345105485258e-07,5.037345105485258e-07,5.037345105485258e-07,0.00020124843315685826,-9.50572953684059e-12,9.50572953684059e-12,0.00020124843315685826,-9.50572953684059e-12,9.50572953684059e-12,0.0002012484331568583,-9.50572953684059e-12,9.50572953684059e-12,0.0002012484331568583,-9.50572953684059e-12,9.50572953684059e-12
8820,1.543671558130017,0.00020126578912103366,5.037351855641248e-07,5.037351855641248e-07,5.037351855641248e-07,0.00020126568837222053,-8.880451929371702e-12,8.880451929371702e-12,0.00020126568837222053,-8.880451929371702e-12,8.880451929371702e-12,0.00020126568837222056,-8.880451929371702e-12,8.880451929371702e-12,0.00020126568837222056,-8.880451929371702e-12,8.880451929371702e-12
8821,1.5435852870564208,0.00020128304333574606,5.037351513692556e-07,5.037351513692556e-07,5.037351513692556e-07,0.00020128294258682213,-9.468870132423035e-12,9.468870132423035e-12,0.00020128294258682213,-9.468870132423035e-12,9.468870132423035e-12,0.00020128294258682215,-9.468426043213185e-12,9.468426043213185e-12,0.00020128294258682215,-9.468426043213185e-12,9.468426043213185e-12
8822,1.5434990214946838,0.0002013002964481469,5.037354182668707e-07,5.037354182668707e-07,5.037354182668707e-07,0.00020130019569917238,-9.454659277707833e-12,9.454659277707833e-12,0.00020130019569917238,-9.454659277707833e-12,9.454659277707833e-12,0.00020130019569917243,-9.454215188497983e-12,9.454215188497983e-12,0.00020130019569917243,-9.454215188497983e-12,9.454215188497983e-12
8823,1.5434127614409796,0.0002013175484589247,5.037356038961605e-07,5.037356038961605e-07,5.037356038961605e-07,0.0002013174477099136,-9.452882920868433e-12,9.452882920868433e-12,0.0002013174477099136,-9.452882920868433e-12,9.452882920868433e-12,0.00020131744770991361,-9.452438831658583e-12,9.452438831658583e-12,0.00020131744770991361,-9.452438831658583e-12,9.452438831658583e-12
8824,1.543326506893082,0.00020133479936853353,5.037357504455997e-07,5.037357504455997e-07,5.037357504455997e-07,0.00020133469861949297,-9.453327010078283e-12,9.453327010078283e-12,0.00020133469861949297,-9.453327010078283e-12,9.453327010078283e-12,0.000201334698619493,-9.453327010078283e-12,9.453327010078283e-12,0.000201334698619493,-9.453327010078283e-12,9.453327010078283e-12
8825,1.5432402578492097,0.00020135204917733264,5.037358734583108e-07,5.037358734583108e-07,5.037358734583108e-07,0.0002013519484282672,-9.454659277707833e-12,9.454659277707833e-12,0.0002013519484282672,-9.454659277707833e-12,9.454659277707833e-12,0.00020135194842826721,-9.454215188497983e-12,9.454215188497983e-12,0.00020135194842826721,-9.454215188497983e-12,9.454215188497983e-12
8826,1.5431540143078621,0.00020136929788562365,5.037359809278996e-07,5.037359809278996e-07,5.037359809278996e-07,0.0002013691971365366,-9.455103366917683e-12,9.455103366917683e-12,0.0002013691971365366,-9.455103366917683e-12,9.455103366917683e-12,0.00020136919713653663,-9.455103366917683e-12,9.455103366917683e-12,0.00020136919713653663,-9.455103366917683e-12,9.455103366917683e-12
8827,1.5430677762677327,0.00020138654549366813,5.037360732984553e-07,5.037360732984553e-07,5.037360732984553e-07,0.00020138644474456183,-9.458656080596484e-12,9.458656080596484e-12,0.00020138644474456183,-9.458656080596484e-12,9.458656080596484e-12,0.00020138644474456186,-9.458211991386634e-12,9.458211991386634e-12,0.00020138644474456186,-9.458211991386634e-12,9.458211991386634e-12
8828,1.5429815437276677,0.00020140379200169796,5.037361581194943e-07,5.037361581194943e-07,5.037361581194943e-07,0.00020140369125257434,-9.460876526645734e-12,9.460876526645734e-12,0.00020140369125257434,-9.460876526645734e-12,9.460876526645734e-12,0.00020140369125257437,-9.460432437435884e-12,9.460432437435884e-12,0.00020140369125257437,-9.460432437435884e-12,9.460432437435884e-12
8829,1.5428953166866253,0.00020142103740992208,5.037362358351061e-07,5.037362358351061e-07,5.037362358351061e-07,0.0002014209366607827,-9.461320615855584e-12,9.461320615855584e-12,0.0002014209366607827,-9.461320615855584e-12,9.461320615855584e-12,0.00020142093666078271,-9.461320615855584e-12,9.461320615855584e-12,0.00020142093666078271,-9.461320615855584e-12,9.461320615855584e-12
8830,1.5428090951436542,0.00020143828171853058,5.037363077775581e-07,5.037363077775581e-07,5.037363077775581e-07,0.00020143818096937668,-9.462652883485134e-12,9.462652883485134e-12,0.00020143818096937668,-9.462652883485134e-12,9.462652883485134e-12,0.0002014381809693767,-9.462652883485134e-12,9.462652883485134e-12,0.0002014381809693767,-9.462652883485134e-12,9.462652883485134e-12
8831,1.5427228790978817,0.00020145552492769803,5.037363730586719e-07,5.037363730586719e-07,5.037363730586719e-07,0.0002014554241785307,-9.464873329534385e-12,9.464873329534385e-12,0.0002014554241785307,-9.464873329534385e-12,9.464873329534385e-12,0.00020145542417853072,-9.464873329534385e-12,9.464873329534385e-12,0.00020145542417853072,-9.464873329534385e-12,9.464873329534385e-12
8832,1.5426366685485022,0.00020147276703758602,5.037364334548045e-07,5.037364334548045e-07,5.037364334548045e-07,0.00020147266628840613,-9.467537864793485e-12,9.467537864793485e-12,0.00020147266628840613,-9.467537864793485e-12,9.467537864793485e-12,0.00020147266628840616,-9.467537864793485e-12,9.467537864793485e-12,0.0002014726662884062,-9.467093775583635e-12,9.467093775583635e-12
8833,1.5425504634947633,0.00020149000804834503,5.037364894100449e-07,5.037364894100449e-07,5.037364894100449e-07,0.00020148990729915343,-9.469758310842735e-12,9.469758310842735e-12,0.00020148990729915343,-9.469758310842735e-12,9.469758310842735e-12,0.00020148990729915346,-9.469758310842735e-12,9.469758310842735e-12,0.00020148990729915346,-9.469758310842735e-12,9.469758310842735e-12
8834,1.542464263935963,0.0002015072479601159,5.037365427007501e-07,5.037365427007501e-07,5.037365427007501e-07,0.0002015071472109133,-9.471090578472285e-12,9.471090578472285e-12,0.0002015071472109133,-9.471090578472285e-12,9.471090578472285e-12,0.00020150714721091332,-9.471090578472285e-12,9.471090578472285e-12,0.00020150714721091332,-9.471090578472285e-12,9.471090578472285e-12
8835,1.5423780698714393,0.0002015244867730309,5.037365942150984e-07,5.037365942150984e-07,5.037365942150984e-07,0.0002015243860238179,-9.471534667682135e-12,9.471534667682135e-12,0.0002015243860238179,-9.471534667682135e-12,9.471534667682135e-12,0.00020152438602381794,-9.471090578472285e-12,9.471090578472285e-12,0.00020152438602381794,-9.471090578472285e-12,9.471090578472285e-12
8836,1.5422918813005675,0.00020154172448721478,5.037366412885547e-07,5.037366412885547e-07,5.037366412885547e-07,0.000201541623737992,-9.472866935311686e-12,9.472866935311686e-12,0.000201541623737992,-9.472866935311686e-12,9.472866935311686e-12,0.00020154162373799202,-9.472866935311686e-12,9.472866935311686e-12,0.00020154162373799202,-9.472866935311686e-12,9.472866935311686e-12
8837,1.5422056982227579,0.00020155896110278558,5.037366865856541e-07,5.037366865856541e-07,5.037366865856541e-07,0.00020155886035355344,-9.475531470570786e-12,9.475531470570786e-12,0.00020155886035355344,-9.475531470570786e-12,9.475531470570786e-12,0.00020155886035355347,-9.475087381360936e-12,9.475087381360936e-12,0.00020155886035355347,-9.475087381360936e-12,9.475087381360936e-12
8838,1.5421195206374496,0.00020157619661985524,5.03736726553683e-07,5.03736726553683e-07,5.03736726553683e-07,0.00020157609587061423,-9.479528273459437e-12,9.479528273459437e-12,0.00020157609587061423,-9.479528273459437e-12,9.479528273459437e-12,0.00020157609587061426,-9.479084184249587e-12,9.479084184249587e-12,0.00020157609587061426,-9.479084184249587e-12,9.479084184249587e-12
8839,1.5420333485441144,0.00020159343103853035,5.037367665217118e-07,5.037367665217118e-07,5.037367665217118e-07,0.0002015933302892809,-9.481748719508687e-12,9.481748719508687e-12,0.0002015933302892809,-9.481748719508687e-12,9.481748719508687e-12,0.00020159333028928092,-9.481304630298837e-12,9.481304630298837e-12,0.00020159333028928092,-9.481304630298837e-12,9.481304630298837e-12
8840,1.5419471819422417,0.0002016106643589126,5.037368056015623e-07,5.037368056015623e-07,5.037368056015623e-07,0.00020161056360965503,-9.483525076348087e-12,9.483525076348087e-12,0.00020161056360965503,-9.483525076348087e-12,9.483525076348087e-12,0.00020161056360965506,-9.483525076348087e-12,9.483525076348087e-12,0.00020161056360965506,-9.483525076348087e-12,9.483525076348087e-12
8841,1.5418610208313461,0.00020162789658109906,5.037368420168775e-07,5.037368420168775e-07,5.037368420168775e-07,0.00020162779583183374,-9.485301433187487e-12,9.485301433187487e-12,0.00020162779583183374,-9.485301433187487e-12,9.485301433187487e-12,0.00020162779583183377,-9.485301433187487e-12,9.485301433187487e-12,0.00020162779583183377,-9.485301433187487e-12,9.485301433187487e-12
8842,1.5417748652109649,0.00020164512770518272,5.037368788762819e-07,5.037368788762819e-07,5.037368788762819e-07,0.00020164502695590997,-9.485301433187487e-12,9.485301433187487e-12,0.00020164502695590997,-9.485301433187487e-12,9.485301433187487e-12,0.00020164502695591,-9.485301433187487e-12,9.485301433187487e-12,0.00020164502695591,-9.485301433187487e-12,9.485301433187487e-12
8843,1.5416887150806495,0.00020166235773125268,5.037369126270619e-07,5.037369126270619e-07,5.037369126270619e-07,0.00020166225698197283,-9.486633700817038e-12,9.486633700817038e-12,0.00020166225698197283,-9.486633700817038e-12,9.486633700817038e-12,0.00020166225698197286,-9.486189611607188e-12,9.486189611607188e-12,0.00020166225698197286,-9.486189611607188e-12,9.486189611607188e-12
8844,1.5416025704399723,0.00020167958665939458,5.037369450455742e-07,5.037369450455742e-07,5.037369450455742e-07,0.00020167948591010788,-9.488854146866288e-12,9.488854146866288e-12,0.00020167948591010788,-9.488854146866288e-12,9.488854146866288e-12,0.0002016794859101079,-9.488410057656438e-12,9.488410057656438e-12,0.0002016794859101079,-9.488410057656438e-12,9.488410057656438e-12
8845,1.5415164312885217,0.00020169681448969071,5.037369765759081e-07,5.037369765759081e-07,5.037369765759081e-07,0.0002016967137403974,-9.491518682125388e-12,9.491518682125388e-12,0.0002016967137403974,-9.491518682125388e-12,9.491518682125388e-12,0.00020169671374039742,-9.491518682125388e-12,9.491518682125388e-12,0.00020169671374039742,-9.491518682125388e-12,9.491518682125388e-12
8846,1.5414302976259022,0.00020171404122222038,5.037370036653499e-07,5.037370036653499e-07,5.037370036653499e-07,0.0002017139404729207,-9.494627306594339e-12,9.494627306594339e-12,0.0002017139404729207,-9.494627306594339e-12,9.494627306594339e-12,0.00020171394047292074,-9.494183217384489e-12,9.494183217384489e-12,0.00020171394047292074,-9.494183217384489e-12,9.494183217384489e-12
8847,1.5413441694517307,0.00020173126685706007,5.037370307547917e-07,5.037370307547917e-07,5.037370307547917e-07,0.00020173116610775426,-9.49862410948299e-12,9.49862410948299e-12,0.00020173116610775426,-9.49862410948299e-12,9.49862410948299e-12,0.00020173116610775428,-9.49818002027314e-12,9.49818002027314e-12,0.00020173116610775428,-9.49818002027314e-12,9.49818002027314e-12
8848,1.5412580467656403,0.00020174849139428368,5.037370582883227e-07,5.037370582883227e-07,5.037370582883227e-07,0.0002017483906449719,-9.50040046632239e-12,9.50040046632239e-12,0.0002017483906449719,-9.50040046632239e-12,9.50040046632239e-12,0.00020174839064497193,-9.50040046632239e-12,9.50040046632239e-12,0.00020174839064497193,-9.50040046632239e-12,9.50040046632239e-12
8849,1.541171929567272,0.00020176571483396258,5.037370849336753e-07,5.037370849336753e-07,5.037370849336753e-07,0.00020176561408464505,-9.50306500158149e-12,9.50306500158149e-12,0.00020176561408464505,-9.50306500158149e-12,9.50306500158149e-12,0.00020176561408464508,-9.50306500158149e-12,9.50306500158149e-12,0.00020176561408464508,-9.50306500158149e-12,9.50306500158149e-12
8850,1.5410858178562823,0.00020178293717616581,5.037371115790279e-07,5.037371115790279e-07,5.037371115790279e-07,0.00020178283642684273,-9.50439726921104e-12,9.50439726921104e-12,0.00020178283642684273,-9.50439726921104e-12,9.50439726921104e-12,0.00020178283642684276,-9.50395318000119e-12,9.50395318000119e-12,0.00020178283642684276,-9.50395318000119e-12,9.50395318000119e-12
8851,1.540999711632335,0.00020180015842096032,5.037371377802913e-07,5.037371377802913e-07,5.037371377802913e-07,0.00020180005767163182,-9.50617362605044e-12,9.50617362605044e-12,0.00020180005767163182,-9.50617362605044e-12,9.50617362605044e-12,0.00020180005767163185,-9.50572953684059e-12,9.50572953684059e-12,0.00020180005767163185,-9.50572953684059e-12,9.50572953684059e-12
8852,1.540913610895108,0.0002018173785684109,5.037371630933762e-07,5.037371630933762e-07,5.037371630933762e-07,0.00020181727781907715,-9.50661771526029e-12,9.50661771526029e-12,0.00020181727781907715,-9.50661771526029e-12,9.50661771526029e-12,0.00020181727781907717,-9.50661771526029e-12,9.50661771526029e-12,0.00020181727781907717,-9.50661771526029e-12,9.50661771526029e-12
8853,1.540827515644284,0.00020183459761858048,5.037371866301044e-07,5.037371866301044e-07,5.037371866301044e-07,0.00020183449686924163,-9.50839407209969e-12,9.50839407209969e-12,0.00020183449686924163,-9.50839407209969e-12,9.50839407209969e-12,0.00020183449686924165,-9.50794998288984e-12,9.50794998288984e-12,0.00020183449686924165,-9.50794998288984e-12,9.50794998288984e-12
8854,1.54074142587956,0.00020185181557153009,5.037372114991001e-07,5.037372114991001e-07,5.037372114991001e-07,0.0002018517148221863,-9.50883816130954e-12,9.50883816130954e-12,0.0002018517148221863,-9.50883816130954e-12,9.50883816130954e-12,0.00020185171482218632,-9.50839407209969e-12,9.50839407209969e-12,0.00020185171482218632,-9.50839407209969e-12,9.50839407209969e-12
8855,1.5406553416006363,0.00020186903242731905,5.037372332594714e-07,5.037372332594714e-07,5.037372332594714e-07,0.00020186893167797044,-9.511946785778491e-12,9.511946785778491e-12,0.00020186893167797044,-9.511946785778491e-12,9.511946785778491e-12,0.00020186893167797046,-9.511946785778491e-12,9.511946785778491e-12,0.00020186893167797046,-9.511946785778491e-12,9.511946785778491e-12
8856,1.540569262807228,0.00020188624818600506,5.037372541316643e-07,5.037372541316643e-07,5.037372541316643e-07,0.00020188614743665178,-9.513279053408041e-12,9.513279053408041e-12,0.00020188614743665178,-9.513279053408041e-12,9.513279053408041e-12,0.0002018861474366518,-9.513279053408041e-12,9.513279053408041e-12,0.0002018861474366518,-9.513279053408041e-12,9.513279053408041e-12
8857,1.5404831894990525,0.00020190346284764424,5.037372736715895e-07,5.037372736715895e-07,5.037372736715895e-07,0.0002019033620982864,-9.515499499457292e-12,9.515499499457292e-12,0.0002019033620982864,-9.515499499457292e-12,9.515499499457292e-12,0.00020190336209828644,-9.515499499457292e-12,9.515499499457292e-12,0.00020190336209828644,-9.515499499457292e-12,9.515499499457292e-12
8858,1.540397121675836,0.00020192067641229127,5.037372936556039e-07,5.037372936556039e-07,5.037372936556039e-07,0.00020192057566292902,-9.519052213136092e-12,9.519052213136092e-12,0.00020192057566292902,-9.519052213136092e-12,9.519052213136092e-12,0.00020192057566292905,-9.519052213136092e-12,9.519052213136092e-12,0.00020192057566292905,-9.519052213136092e-12,9.519052213136092e-12
8859,1.5403110593373162,0.0002019378888799994,5.0373731275144e-07,5.0373731275144e-07,5.0373731275144e-07,0.00020193778813063282,-9.519940391555792e-12,9.519940391555792e-12,0.00020193778813063282,-9.519940391555792e-12,9.519940391555792e-12,0.00020193778813063287,-9.519940391555792e-12,9.519940391555792e-12,0.00020193778813063287,-9.519940391555792e-12,9.519940391555792e-12
8860,1.5402250024832287,0.00020195510025082058,5.037373314031868e-07,5.037373314031868e-07,5.037373314031868e-07,0.00020195499950144977,-9.522604926814893e-12,9.522604926814893e-12,0.00020195499950144977,-9.522604926814893e-12,9.522604926814893e-12,0.00020195499950144982,-9.522604926814893e-12,9.522604926814893e-12,0.00020195499950144982,-9.522604926814893e-12,9.522604926814893e-12
8861,1.5401389511133239,0.0002019723105248054,5.037373518312904e-07,5.037373518312904e-07,5.037373518312904e-07,0.0002019722097754305,-9.523937194444443e-12,9.523937194444443e-12,0.0002019722097754305,-9.523937194444443e-12,9.523937194444443e-12,0.00020197220977543053,-9.523493105234593e-12,9.523493105234593e-12,0.00020197220977543053,-9.523493105234593e-12,9.523493105234593e-12
8862,1.5400529052273528,0.00020198951970200335,5.037373704830372e-07,5.037373704830372e-07,5.037373704830372e-07,0.0002019894189526244,-9.525269462073993e-12,9.525269462073993e-12,0.0002019894189526244,-9.525269462073993e-12,9.525269462073993e-12,0.00020198941895262443,-9.525269462073993e-12,9.525269462073993e-12,0.00020198941895262443,-9.525269462073993e-12,9.525269462073993e-12
8863,1.5399668648250748,0.00020200672778246262,5.037373882466056e-07,5.037373882466056e-07,5.037373882466056e-07,0.00020200662703307977,-9.526601729703543e-12,9.526601729703543e-12,0.00020200662703307977,-9.526601729703543e-12,9.526601729703543e-12,0.0002020066270330798,-9.526157640493693e-12,9.526157640493693e-12,0.0002020066270330798,-9.526157640493693e-12,9.526157640493693e-12
8864,1.5398808299062545,0.0002020239347662304,5.037374077865309e-07,5.037374077865309e-07,5.037374077865309e-07,0.00020202383401684372,-9.527045818913393e-12,9.527045818913393e-12,0.00020202383401684372,-9.527045818913393e-12,9.527045818913393e-12,0.00020202383401684375,-9.527045818913393e-12,9.527045818913393e-12,0.00020202383401684375,-9.527045818913393e-12,9.527045818913393e-12
8865,1.5397948004706605,0.00020204114065335273,5.03737422885564e-07,5.03737422885564e-07,5.03737422885564e-07,0.0002020410399039623,-9.528378086542943e-12,9.528378086542943e-12,0.0002020410399039623,-9.528378086542943e-12,9.528378086542943e-12,0.00020204103990396232,-9.527933997333093e-12,9.527933997333093e-12,0.00020204103990396232,-9.527933997333093e-12,9.527933997333093e-12
8866,1.5397087765180681,0.0002020583454438747,5.037374433136677e-07,5.037374433136677e-07,5.037374433136677e-07,0.0002020582446944806,-9.529266264962644e-12,9.529266264962644e-12,0.0002020582446944806,-9.529266264962644e-12,9.529266264962644e-12,0.00020205824469448063,-9.528822175752794e-12,9.528822175752794e-12,0.00020205824469448063,-9.528822175752794e-12,9.528822175752794e-12
8867,1.5396227580482567,0.0002020755491378404,5.0373745885679e-07,5.0373745885679e-07,5.0373745885679e-07,0.00020207544838844271,-9.530154443382344e-12,9.530154443382344e-12,0.00020207544838844271,-9.530154443382344e-12,9.530154443382344e-12,0.00020207544838844274,-9.529710354172494e-12,9.529710354172494e-12,0.00020207544838844274,-9.529710354172494e-12,9.529710354172494e-12
8868,1.5395367450610105,0.00020209275173529293,5.0373747573218e-07,5.0373747573218e-07,5.0373747573218e-07,0.0002020926509858917,-9.531486711011894e-12,9.531486711011894e-12,0.0002020926509858917,-9.531486711011894e-12,9.531486711011894e-12,0.00020209265098589173,-9.531486711011894e-12,9.531486711011894e-12,0.00020209265098589173,-9.531486711011894e-12,9.531486711011894e-12
