time_s,time_h,D_center_m2_s,D_half_radius_m2_s,D_surface_m2_s
62580.0,17.383333333333333,3.736039973218589e-09,3.1630480351449123e-09,9.651281144223958e-11
62640.0,17.4,3.731238249319827e-09,3.1587716970386533e-09,9.59437279189365e-11
62700.0,17.416666666666668,3.726446865599123e-09,3.1545052436762437e-09,9.537902702232275e-11
62760.0,17.433333333333334,3.7216657952470636e-09,3.150248645780386e-09,9.481866984579304e-11
62820.0,17.45,3.7168950114586017e-09,3.1460018741111856e-09,9.426261782046503e-11
62880.0,17.466666666666665,3.7121344874854744e-09,3.1417648995177525e-09,9.371083274902803e-11
62940.0,17.483333333333334,3.707384196639249e-09,3.1375376929408952e-09,9.316327680376284e-11
63000.0,17.5,3.702644112288238e-09,3.1333202254100133e-09,9.261991252100921e-11
63060.0,17.516666666666666,3.6979142076738615e-09,3.1291124678303514e-09,9.208070262244299e-11
63120.0,17.533333333333335,3.693194455847653e-09,3.1249143910495785e-09,9.154561030406965e-11
63180.0,17.55,3.6884848316170486e-09,3.1207259675744673e-09,9.101459978986484e-11
63240.0,17.566666666666666,3.6837853081104884e-09,3.1165471683268957e-09,9.048763476418714e-11
63300.0,17.583333333333332,3.679095858754484e-09,3.1123779645533794e-09,8.996467938154997e-11
63360.0,17.6,3.6744164573090803e-09,3.1082183278590883e-09,8.944569832527876e-11
63420.0,17.616666666666667,3.669747077541688e-09,3.1040682298874213e-09,8.893065658378286e-11
63480.0,17.633333333333333,3.665087693277506e-09,3.0999276423692362e-09,8.841951948195848e-11
63540.0,17.65,3.660438278402726e-09,3.0957965371257578e-09,8.791225267935209e-11
63600.0,17.666666666666668,3.6557988068614906e-09,3.0916748860655212e-09,8.74088221651841e-11
63660.0,17.683333333333334,3.651169252498471e-09,3.0875626610001647e-09,8.69091941006298e-11
63720.0,17.7,3.6465495889086183e-09,3.0834598336192497e-09,8.641333506450942e-11
63780.0,17.716666666666665,3.6419397914694636e-09,3.0793663772891776e-09,8.59212125797824e-11
63840.0,17.733333333333334,3.637339833906066e-09,3.0752822638246423e-09,8.54327936715519e-11
63900.0,17.75,3.6327496902284466e-09,3.071207465348138e-09,8.494804579414921e-11
63960.0,17.766666666666666,3.6281693347774482e-09,3.067141954333983e-09,8.446693688142918e-11
64020.0,17.783333333333335,3.6235987419039398e-09,3.0630857032952554e-09,8.398943514264628e-11
64080.0,17.8,3.6190378860172232e-09,3.0590386848307837e-09,8.351550909155086e-11
64140.0,17.816666666666666,3.6144867415884274e-09,3.0550008716281816e-09,8.30451275446978e-11
64200.0,17.833333333333332,3.6099452831474938e-09,3.0509722364608783e-09,8.257825961697971e-11
64260.0,17.85,3.605413485151171e-09,3.0469527520312398e-09,8.211487458278935e-11
64320.0,17.866666666666667,3.6008913217486615e-09,3.0429423908580174e-09,8.165494208300737e-11
64380.0,17.883333333333333,3.5963787688959666e-09,3.0389411271522435e-09,8.119843262597516e-11
64440.0,17.9,3.5918758009231266e-09,3.0349489336057495e-09,8.074531626076505e-11
64500.0,17.916666666666668,3.5873823924321e-09,3.0309657832018017e-09,8.029556342790325e-11
64560.0,17.933333333333334,3.5828985183525442e-09,3.0269916492684744e-09,7.984914500258591e-11
64620.0,17.95,3.5784241536264506e-09,3.02302650517291e-09,7.94060321084811e-11
64680.0,17.966666666666665,3.5739592732545953e-09,3.019070324366093e-09,7.896619614466779e-11
64740.0,17.983333333333334,3.5695038523001e-09,3.0151230803860744e-09,7.852960878408272e-11
64800.0,18.0,3.5650578658854733e-09,3.011184746855024e-09,7.809624196951649e-11
64860.0,18.016666666666666,3.560621289085158e-09,3.0072552973485023e-09,7.766606779170293e-11
64920.0,18.033333333333335,3.556194096610315e-09,3.003334705199882e-09,7.723905866187057e-11
64980.0,18.05,3.5517762650007545e-09,2.9994229454480632e-09,7.681518778864225e-11
65040.0,18.066666666666666,3.547367769196742e-09,2.995519991644584e-09,7.639442795697365e-11
65100.0,18.083333333333332,3.542968584397575e-09,2.991625817616547e-09,7.59767523085289e-11
65160.0,18.1,3.5385786861267236e-09,2.9877403975287148e-09,7.556213437890156e-11
65220.0,18.116666666666667,3.5341980499220075e-09,2.9838637055849986e-09,7.515054792779728e-11
65280.0,18.133333333333333,3.5298266513801175e-09,2.9799957160711597e-09,7.47419669639377e-11
65340.0,18.15,3.52546446616034e-09,2.9761364033581185e-09,7.433636574365568e-11
65400.0,18.166666666666668,3.5211114699816095e-09,2.9722857418991016e-09,7.393371876730239e-11
65460.0,18.183333333333334,3.5167676385388643e-09,2.9684437061238436e-09,7.353400067247216e-11
65520.0,18.2,3.5124329471101256e-09,2.9646102701642486e-09,7.313718637603315e-11
65580.0,18.216666666666665,3.5081073728216254e-09,2.9607854098689284e-09,7.274325152827988e-11
65640.0,18.233333333333334,3.503790891225278e-09,2.956969099629242e-09,7.235217138812729e-11
65700.0,18.25,3.499483478124509e-09,2.9531613141017343e-09,7.196392154173641e-11
65760.0,18.266666666666666,3.4951851096364137e-09,2.949362028266959e-09,7.157847792893057e-11
65820.0,18.283333333333335,3.490895761892972e-09,2.9455712171435566e-09,7.119581669137861e-11
65880.0,18.3,3.486615411092216e-09,2.94178885583686e-09,7.081591419993129e-11
65940.0,18.316666666666666,3.48234403349165e-09,2.9380149195323285e-09,7.043874704699328e-11
66000.0,18.333333333333332,3.4780816054068125e-09,2.9342493834940775e-09,7.006429204458262e-11
66060.0,18.35,3.4738281031535475e-09,2.930492222986027e-09,6.96925261330629e-11
66120.0,18.366666666666667,3.4695835025793235e-09,2.926743412921483e-09,6.932342649537212e-11
66180.0,18.383333333333333,3.4653477813970116e-09,2.9230029299395082e-09,6.895697098931173e-11
66240.0,18.4,3.4611209157723594e-09,2.9192707492534482e-09,6.85931371120068e-11
66300.0,18.416666666666668,3.456902882104977e-09,2.9155468463220135e-09,6.823190265624849e-11
66360.0,18.433333333333334,3.4526936571106157e-09,2.9118311969270458e-09,6.787324573837486e-11
66420.0,18.45,3.4484932175226137e-09,2.9081237768892665e-09,6.751714465698528e-11
66480.0,18.466666666666665,3.444301540132675e-09,2.9044245621069087e-09,6.716357791418286e-11
66540.0,18.483333333333334,3.4401186017948743e-09,2.9007335285592987e-09,6.681252421443682e-11
66600.0,18.5,3.4359443794228315e-09,2.8970506523041383e-09,6.646396246169648e-11
66660.0,18.516666666666666,3.431778849950913e-09,2.8933759094180114e-09,6.611787167813989e-11
66720.0,18.533333333333335,3.4276219897959926e-09,2.8897092755770943e-09,6.577423109553843e-11
66780.0,18.55,3.423473777255649e-09,2.8860507281908283e-09,6.543302056747184e-11
66840.0,18.566666666666666,3.4193341891063065e-09,2.882400243272725e-09,6.509421961460801e-11
66900.0,18.583333333333332,3.415203202346033e-09,2.878757797067378e-09,6.475780802663383e-11
66960.0,18.6,3.411080794284588e-09,2.8751233661352048e-09,6.442376588653103e-11
67020.0,18.616666666666667,3.406966942250629e-09,2.871496927075176e-09,6.40920734416636e-11
67080.0,18.633333333333333,3.4028616236306233e-09,2.8678784565615144e-09,6.37627111233786e-11
67140.0,18.65,3.398764815873013e-09,2.86426793134741e-09,6.343565954598952e-11
67200.0,18.666666666666668,3.3946764964854165e-09,2.8606653282623445e-09,6.311089950419017e-11
67260.0,18.683333333333334,3.3905966430169893e-09,2.8570706241740706e-09,6.278841190248998e-11
67320.0,18.7,3.3865252324524432e-09,2.853483795502864e-09,6.246817782577601e-11
67380.0,18.716666666666665,3.3824622436703075e-09,2.849904820407869e-09,6.215017893218181e-11
67440.0,18.733333333333334,3.3784076540537063e-09,2.8463336756814206e-09,6.1834396572439e-11
67500.0,18.75,3.3743614411954457e-09,2.842770338333188e-09,6.152081234199382e-11
67560.0,18.766666666666666,3.3703235829954044e-09,2.8392147856813618e-09,6.120940810224535e-11
67620.0,18.783333333333335,3.3662940573734255e-09,2.8356669950822784e-09,6.090016586288336e-11
67680.0,18.8,3.3622728423064737e-09,2.8321269439652245e-09,6.059306779996293e-11
67740.0,18.816666666666666,3.3582599158329197e-09,2.828594609836283e-09,6.028809625500363e-11
67800.0,18.833333333333332,3.3542552560497977e-09,2.8250699702757226e-09,5.99852337326685e-11
67860.0,18.85,3.3502588411154015e-09,2.8215530029203146e-09,5.968446283968769e-11
67920.0,18.866666666666667,3.346270648578885e-09,2.8180436849150164e-09,5.938576633722736e-11
67980.0,18.883333333333333,3.342290657894361e-09,2.814541995147601e-09,5.908912751541068e-11
68040.0,18.9,3.3383188470460278e-09,2.8110479111674957e-09,5.879452938038725e-11
68100.0,18.916666666666668,3.334355194216132e-09,2.8075614107282445e-09,5.850195516087982e-11
68160.0,18.933333333333334,3.3303996778891643e-09,2.804082471884669e-09,5.821138832686799e-11
68220.0,18.95,3.3264522765704894e-09,2.800611072729217e-09,5.792281248214622e-11
68280.0,18.966666666666665,3.322512968821761e-09,2.7971471914249978e-09,5.763621138098573e-11
68340.0,18.983333333333334,3.318581733265333e-09,2.7936908062097164e-09,5.7351568927339604e-11
68400.0,19.0,3.3146585485815616e-09,2.7902418953931316e-09,5.706886917276277e-11
68460.0,19.016666666666666,3.3107433935307825e-09,2.786800437358632e-09,5.6788096263736636e-11
68520.0,19.033333333333335,3.3068362462217237e-09,2.783366409956125e-09,5.6509234478191824e-11
68580.0,19.05,3.30293708667731e-09,2.7799397927807222e-09,5.6232268582614906e-11
68640.0,19.066666666666666,3.299045893475804e-09,2.7765205641169915e-09,5.595718308102474e-11
68700.0,19.083333333333332,3.2951626453821745e-09,2.7731087024409357e-09,5.5683962679864716e-11
68760.0,19.1,3.2912873214586757e-09,2.769704186522655e-09,5.5412592304535625e-11
68820.0,19.116666666666667,3.2874199007891743e-09,2.766306995169298e-09,5.5143057001236794e-11
68880.0,19.133333333333333,3.283560362512901e-09,2.7629171072563697e-09,5.487534195232394e-11
68940.0,19.15,3.2797086858289345e-09,2.7595345017317833e-09,5.4609432475608e-11
69000.0,19.166666666666668,3.2758648499935887e-09,2.7561591576133413e-09,5.4345314022488535e-11
69060.0,19.183333333333334,3.272028834360884e-09,2.7527910540085887e-09,5.40829721327212e-11
69120.0,19.2,3.26820061759298e-09,2.7494301694524563e-09,5.3822392457171835e-11
69180.0,19.216666666666665,3.2643801802736593e-09,2.746076484226022e-09,5.356356109839686e-11
69240.0,19.233333333333334,3.2605675015670197e-09,2.7427299773269936e-09,5.330646391622393e-11
69300.0,19.25,3.2567625608128725e-09,2.7393906279323426e-09,5.305108695458169e-11
69360.0,19.266666666666666,3.252965337643201e-09,2.736058415506032e-09,5.2797416456227146e-11
69420.0,19.283333333333335,3.249175811712224e-09,2.7327333195484548e-09,5.25454387730153e-11
69480.0,19.3,3.245393962728481e-09,2.7294153196260785e-09,5.229514038005049e-11
69540.0,19.316666666666666,3.2416197704594333e-09,2.7261043953755613e-09,5.204650787507386e-11
69600.0,19.333333333333332,3.237853214728896e-09,2.722800526501329e-09,5.179952797678591e-11
69660.0,19.35,3.234094275475153e-09,2.719503692812635e-09,5.155418748619371e-11
69720.0,19.366666666666667,3.23034293190656e-09,2.716213873509489e-09,5.131047329744677e-11
69780.0,19.383333333333333,3.2265991651588004e-09,2.712931049537609e-09,5.106837272273522e-11
69840.0,19.4,3.222862954972572e-09,2.7096552005858743e-09,5.082787284963258e-11
69900.0,19.416666666666668,3.2191342812535966e-09,2.706386306510801e-09,5.058896093316125e-11
69960.0,19.433333333333334,3.2154131241946064e-09,2.703124347448879e-09,5.035162440900248e-11
70020.0,19.45,3.211699464011038e-09,2.69986930357235e-09,5.0115850811418957e-11
70080.0,19.466666666666665,3.2079932809715405e-09,2.6966211551172822e-09,4.9881627786293116e-11
70140.0,19.483333333333334,3.204294555402658e-09,2.6933798823877354e-09,4.964894309059288e-11
70200.0,19.5,3.200603267686328e-09,2.6901454657534373e-09,4.94177845908656e-11
70260.0,19.516666666666666,3.1969193983347965e-09,2.6869178857030635e-09,4.91881402303946e-11
70320.0,19.533333333333335,3.1932429270944595e-09,2.683697122081801e-09,4.8959998029758905e-11
70380.0,19.55,3.1895738356431036e-09,2.680483156478847e-09,4.873334639684532e-11
70440.0,19.566666666666666,3.1859121042879236e-09,2.6772759692524596e-09,4.8508173531544195e-11
70500.0,19.583333333333332,3.182257713490802e-09,2.6740755409174106e-09,4.828446778606775e-11
70560.0,19.6,3.1786106439953837e-09,2.6708818522615316e-09,4.806221767688613e-11
70620.0,19.616666666666667,3.174970876568398e-09,2.6676948841077195e-09,4.784141180959811e-11
70680.0,19.633333333333333,3.1713383920285893e-09,2.6645146173404537e-09,4.762203889094335e-11
70740.0,19.65,3.1677131712515332e-09,2.6613410329100608e-09,4.740408772833898e-11
70800.0,19.666666666666668,3.1640951951671344e-09,2.6581741118304155e-09,4.718754722852518e-11
70860.0,19.683333333333334,3.160484444850576e-09,2.655013835247589e-09,4.69724063698488e-11
70920.0,19.7,3.1568809005773483e-09,2.6518601836322216e-09,4.675865419399548e-11
70980.0,19.716666666666665,3.153284544556846e-09,2.6487131391960325e-09,4.654628010187596e-11
71040.0,19.733333333333334,3.149695357651959e-09,2.6455726829451327e-09,4.633527330165473e-11
71100.0,19.75,3.1461133208702808e-09,2.6424387960314975e-09,4.612562314008188e-11
71160.0,19.766666666666666,3.14253841549587e-09,2.6393114598733784e-09,4.5917319113358794e-11
71220.0,19.783333333333335,3.1389706228361234e-09,2.63619065592336e-09,4.57103507983179e-11
71280.0,19.8,3.135409924249258e-09,2.633076365693431e-09,4.5504707863488647e-11
71340.0,19.816666666666666,3.1318563011491437e-09,2.6299685707592916e-09,4.5300380068699115e-11
71400.0,19.833333333333332,3.1283097350029118e-09,2.626867252758127e-09,4.5097357263856783e-11
71460.0,19.85,3.124770207437024e-09,2.623772393471685e-09,4.489562936574855e-11
71520.0,19.866666666666667,3.1212376992464967e-09,2.6206839739765444e-09,4.469518634222961e-11
71580.0,19.883333333333333,3.1177121931612866e-09,2.617601977086327e-09,4.449601849470004e-11
71640.0,19.9,3.114193670588596e-09,2.614526384433769e-09,4.429811594580842e-11
71700.0,19.916666666666668,3.110682113070707e-09,2.6114571777873207e-09,4.410146894432117e-11
71760.0,19.933333333333334,3.1071775024210245e-09,2.608394339175033e-09,4.390606787508262e-11
71820.0,19.95,3.1036798204764984e-09,2.605337850658563e-09,4.3711903195928536e-11
71880.0,19.966666666666665,3.100189049123614e-09,2.60228769435681e-09,4.35189654478794e-11
71940.0,19.983333333333334,3.096705170303333e-09,2.5992438524503147e-09,4.3327245254799895e-11
72000.0,20.0,3.0932281660087257e-09,2.5962063071790506e-09,4.3136733322301956e-11
72060.0,20.016666666666666,3.0897580184054395e-09,2.5931750409391207e-09,4.2947420418519373e-11
72120.0,20.033333333333335,3.0862947087979223e-09,2.5901500353938203e-09,4.2759297351881784e-11
72180.0,20.05,3.0828382204251593e-09,2.5871312739384133e-09,4.257235524086428e-11
72240.0,20.066666666666666,3.079388535226873e-09,2.5841187388114363e-09,4.238658503803697e-11
72300.0,20.083333333333332,3.075945635268541e-09,2.581112412377434e-09,4.2201977810770064e-11
72360.0,20.1,3.072509502881436e-09,2.578112277254015e-09,4.201852475043163e-11
72420.0,20.116666666666667,3.0690801204204927e-09,2.575118316091658e-09,4.1836217114509405e-11
72480.0,20.133333333333333,3.0656574702888705e-09,2.572130511595988e-09,4.1655046236001354e-11
72540.0,20.15,3.0622415349429914e-09,2.5691488465322107e-09,4.147500352312739e-11
72600.0,20.166666666666668,3.058832296890207e-09,2.5661733037229826e-09,4.1296080458339363e-11
72660.0,20.183333333333334,3.05542973882289e-09,2.563203866157859e-09,4.1118268582594276e-11
72720.0,20.2,3.0520338425443794e-09,2.5602405160679817e-09,4.094155946770307e-11
72780.0,20.216666666666665,3.0486445917908803e-09,2.5572832374104156e-09,4.076594497400014e-11
72840.0,20.233333333333334,3.045261969022433e-09,2.554332013009072e-09,4.059141680771243e-11
72900.0,20.25,3.0418859568159084e-09,2.5513868258046507e-09,4.041796677959373e-11
72960.0,20.266666666666666,3.0385165380086126e-09,2.5484476589844875e-09,4.024558681347818e-11
73020.0,20.283333333333335,3.035153695461575e-09,2.5455144957680592e-09,4.007426889313699e-11
73080.0,20.3,3.0317974120827288e-09,2.5425873194279397e-09,3.990400507093051e-11
73140.0,20.316666666666666,3.0284476708320283e-09,2.5396661132942803e-09,3.9734787467564596e-11
73200.0,20.333333333333332,3.0251044547191465e-09,2.5367508607527303e-09,3.95666082712001e-11
73260.0,20.35,3.0217677469504408e-09,2.533841545365876e-09,3.939945972479308e-11
73320.0,20.366666666666667,3.0184375298173127e-09,2.530938149914225e-09,3.923333409389589e-11
73380.0,20.383333333333333,3.0151137875410853e-09,2.5280406588972242e-09,3.9068223912856583e-11
73440.0,20.4,3.011796503089704e-09,2.5251490557042443e-09,3.8904121572752345e-11
73500.0,20.416666666666668,3.0084856595393364e-09,2.5222633238326117e-09,3.874101955986371e-11
73560.0,20.433333333333334,3.0051812402212786e-09,2.5193834470200354e-09,3.857891046367879e-11
73620.0,20.45,3.0018832284905175e-09,2.5165094090356212e-09,3.841778692805957e-11
73680.0,20.466666666666665,2.9985916077476385e-09,2.5136411936995675e-09,3.82576416592099e-11
73740.0,20.483333333333334,2.9953063614439645e-09,2.5107787848877125e-09,3.8098467425476947e-11
73800.0,20.5,2.992027473079324e-09,2.5079221665294878e-09,3.794025705654452e-11
73860.0,20.516666666666666,2.9887549263611666e-09,2.5050713227405883e-09,3.778300343346696e-11
73920.0,20.533333333333335,2.985488704057863e-09,2.5022262368328087e-09,3.7626699452685555e-11
73980.0,20.55,2.982228790863585e-09,2.499386893829067e-09,3.747133826133838e-11
74040.0,20.566666666666666,2.978975170241609e-09,2.496553277664745e-09,3.731691287325086e-11
74100.0,20.583333333333332,2.9757278257551416e-09,2.493725372374765e-09,3.716341638898801e-11
74160.0,20.6,2.972486741217226e-09,2.49090316222832e-09,3.7010842003394386e-11
74220.0,20.616666666666667,2.969251900464542e-09,2.488086631525254e-09,3.6859182960673936e-11
74280.0,20.633333333333333,2.96602328737805e-09,2.485275764614589e-09,3.6708432561737586e-11
74340.0,20.65,2.9628008858884138e-09,2.482470545899318e-09,3.655858416411573e-11
74400.0,20.666666666666668,2.9595846799731985e-09,2.479670959833807e-09,3.6409631181025485e-11
